lunastaa		
oluttehtaausa		
tontti		
lähetettiin		
rahatoimikamariin		
lausuntoa		
»varten.		
Iywästylän	loc	
wiitilutn		
nu»		
denwuodenpäi<Vänä		
R9OH		
Seuraamia		
wäkiluwun		
muutoksia		
on		
tapah»		
tunut		
kauvungissamme		
wiime	tim	
»vuoden	tim	
kuluessa	tim	
Syntyneitä		
28		
poikalasta		
ja		
44		
tyttölasta,		
yhteensä		
72		
kuolleita		
39		
mp.		
ja		
17		
wp.,		
yhteensä		
55.		
Syntyneitä		
on		
siis		
11		
mp.		
mähemman		
ja		
27		
wp.		
enemmän,		
kuin		
kuolleita.		
Syntyneillä		
on		
makiluku		
kasmanut		
16		
henkeä.		
Sisäär.muuttaneita		
on		
168		
mp.		
ja		
182		
mp,,		
yhteensä		
350		
poismuuttaneita		
138		
mp.		
ja		
158		
>vp.,		
yhteensä		
269.		
Sisäänmuuttaneita		
30		
mp.		
ja		
24		
mp.		
enemmän,		
yhteensä		
siis		
54		
henkeä		
enemmän,		
kuin		
poismnuttanclta.		
Wäkiluku		
on		
encntynyt		
19		
mp.		
ja		
51		
mp.,		
yhteensä		
70		
hengellä.		
Syntyneistä		
oli		
awiottomia		
poika		
ja		
tyttöä,		
yht.		
3.		
Kuolleena		
syntyneitä		
3.		
Amioliittoon		
on		
mihitly		
22		
paria.		
Miehen		
kuoleman		
kautta		
on		
purkautunut		
amioliittoa,		
mainion		
3.		
Kaupungin		
»väkiluku		
oli		
eilen		
1,373		
mp.		
1,612		
mp.		
eli		
yhteensä		
2,V85		
henkeä.		
Wäkiluwun		
mnntoksia		
tv.		
»89».		
Korpilahdella	loc	
syntyi		
175		
mp.		
ja		
181		
wp.,		
yht.		
356,		
joista		
amiottomia		
37.		
Kuollut		
on		
103		
mp.		
ja		
111		
mp.,		
yht.		
214,		
joista		
manhin		
86		
muoden		
ikäinen.		
Vihitty		
awioliittoon		
81		
paria,		
kuoleman		
kautta		
purkautunut		
siB		
aivioliiltoa.		
Seurakuntaan		
on		
sisäänmuuttanu		
82		
mp.		
ja		
76		
wp.,		
yhteensä		
158.		
Poismuuttaneita		
152		
mp.		
ja		
187		
wp.,		
yht.		
339.		
Seurakunnan		
»väkiluku		
on		
»vähentynyt		
3»		
hengellä		
ja		
oli		
eilen		
10,02		
hen-leä.		
Uskollijesta		
palweluksesta		
palkittu.		
Jouluaattona	tim	
oli		
Iymäslylän	loc	
pitäjän	loc	
eljon	bloc	
kylän	loc	
Taipaleen	bloc	
talossa,	loc	
jonka		
apteekkari	tit	
F.	per	
Kiljander	per	
omistaa,		
juhlahetki,		
johon		
oli		
kutsuttu		
kyläläisiä,		
naapureita		
ja		
tuttawia.		
Siinä		
tilaisuudessa		
näet		
annettiin		
talon		
isäntärcngil?e-	tit	
Tobias	per	
Oksaselle	per	
Suom.	org	
Talous	org	
seuran	org	
hopcamitalli		
uskokliscstn		
palmcluksesta.		
Tobias	per	
Oksanen	per	
on		
15		
»vuoden		
.RLHZE,		
Suomal.		
k.		
s.		
20		
r.		
korkoja		
<?»»		
ia		
kuukautta		
lnan		
hemvia		
pnotiwelkoja		
VYHdetäiln		
meille		
hywäntahtoisesti		
suorittamaan		
Tammikuun	tim	
20	tim	
p.n	tim	
kuluessa,	tim	
uhalla,		
että		
ne		
sen		
jälkeen		
jatetssn		
perittäväksi.		
p:n		
Saarijärmelli»,	loc	
Tammik.	tim	
l9tttt.		
Toiminimi		
C.	per	
D.	per	
Mnhlbcrg.	per	
I?l		
Bunmen		
Yhdys-Pankki,		
korkein		
talletuskorko		
s°/«		
Haarakonttorin		
pnolesta:		
A.	per	
Fredrikson.	per	
2098		
N-0		
lakiasiaintoimisto		
j|		
FVaratuomaii	tit	
A.	per	
w.	per	
Heimin	per	
Vaasassa	loc	
ajaa		
asioita		
huolelli-		
sesti		
ja		
kohtuullisesta		
palk-		
()		
()		
kiosta.		
080		
te:		
Hovioikeudenpuis	loc	
tikko	loc	
20.	loc	
,-^-J|		
2815		
117?0		
AKSEL	org	
ÅLANOERin	org	
käytännöllinen	org	
Asianajo-	org	
ia	org	
Lalnanvälitystoiinisto	org	
&F~		
Hdsingissä,	loc	
"WS		
Kolmikulma	loc	
5.	loc	
Posti-		
ia		
aähkö-oaoite:		
Hei		
liii]		
20		
1:5?0		
1.211i28i2in-loim!sta		
Taksa^icis^KoTioikeudcssa:		
Hi		
Joka		
eri		
tehtävästä		
Kuvernöörin	org	
Virastossa	org	
Samoin		
samoin		
654		
75		
p.		
40?		
CV		
«',		
Ml		
TmMma		
Äänekoskella	loc	
pidetään		
Keisarillisen	org	
Senaatin	org	
päätöksen		
nojalla		
jllllltoiseillllllUllntllilla		
etupäässä		
maalaistawaran		
kauppaa		
warten.		
Maaräpäiwät		
owat		
tämän	tim	
wuoden	tim	
kuluessa	tim	
Lokaluun	tim	
14	tim	
ja	tim	
28	tim	
p:nä	tim	
Marraskuun	tim	
11	tim	
ja	tim	
25	tim	
P:nä	tim	
ja	tim	
Joulukuun	tim	
sekä	tim	
23	tim	
p:nä,	tim	
aamupäiivallä	tim	
kunakin		
iwänii.		
Tori		
sijaitsee		
rautatieaseman		
luona.		
10?10		
1927		
v.		
S.		
ja		
Pelehti		
s.		
k.		
20		
r.		
Tairaalchoitaj		
ttaren		
tvirla		
haettalvaua.		
sairaanhoitajattaren		
toimi		
Saarijär-		
mcn		
kunnan		
sairaalassa		
julistetaan		
-äten		
30		
päimän		
kuluessa		
luettuna		
tästä		
päimästä		
haettamatsi.		
Hakemuskirjat,		
todistukset		
ynnä		
ilmoitus		
paltkllwaatimutsista		
lähetetään		
allekirjoittaneelle,		
joka		
myöskin		
antaa		
sekä		
suullisesti		
että		
kirjeellisesti		
lähempiä		
tietoja.		
Saarijärmellä	loc	
30	tim	
p.	tim	
jouluk.	tim	
1899.	tim	
W.	per	
Hjulman.	per	
1-3		
VEKSELI		
PLANKETTIA		
l:50,		
2:50,		
p:iä		
100		
kpl.		
iski-Suodt		
,!,		
hattarissa		
Tornion	loc	
!a!mos!a.		
Tällä		
otsakkeella		
julfaifee		
eras		
ruotsalaisessa		
ailalauskiri		
?Ord		
och		
Bild		
luroauffen		
Tornion	loc	
iofitoafioon		
tekemästä		
matkasta		
n.		
Julkaisemme		
sen		
tässä		
suomennettuna		
marsinkin		
sentä^dei,		
etta		
se		
antoa		
selwän		
tuwan		
siitä,		
mitä		
mielipidettä		
ruotsalaiset		
omat		
Pohjois		
-luotsissa	loc	
asumien		
fuomalaisten		
lielioloist».		
Se		
oli		
ihana		
laiwamatka,		
joko		
etäisillä		
ulapoilla,		
missä		
ainoastaan		
taiwasta		
ja		
»vettä		
näkyi		
ja		
silloin		
tällöin		
niiden		
wälillä		
siintäwä		
purje		
tai		
Angcrmanlannin	loc	
mumisen		
ranniltomesien		
kautta,		
missä		
sinertäwät		
naarat		
yhä		
tuultamimpina		
kohosiwat		
toistensa		
takaa		
tai		
kirkkaassa		
aallokossa		
pitkin		
Länsipohjan	loc	
matalia		
metsäisiä		
rantoja.		
Hylkeet		
leikkimät		
jonkun		
harharetkille		
joutuneen		
tukkipuun		
ympärillä.		
Kaukana		
Merenkurkussa	loc	
karille		
ajautunut		
jäämuori,		
kimallellen		
punakeltaisena,		
todisti		
nyt,		
kesäkuun	tim	
p:nä,	tim	
kuinka		
myöhään		
kemät		
oli		
saapunut		
näille		
pohjoisille		
seuduille.		
luhcmnusaurinko		
mataisi		
jo		
öiden		
hiljaisuutta.		
Illan		
ja		
aamun		
seutuwilla		
luului		
maaseudun		
satamissa		
rannoil»		
ta		
ja		
menheis		
hanurin		
soitto,		
malmowaa		
nuorisoa,		
joka		
ei		
tahtonut		
nukkuen		
hylkiä		
näitä		
ensimmäisiä		
lämpöisiä		
öilä,		
jolloin		
ei		
yhtään		
tähteä		
tuikkinut		
kirkkaalla		
taiwaalla,		
waau		
kaikki		
mariakuklaiset		
hcloittimat		
teiden		
wicrcmillä		
hetkeksi		
piiloutuneen		
auringon		
hohteessa.		
Mä		
pol)joiicmpann		
syö		
matka.		
Noudatamme		
vuotjinpuotrista		
rannikkoa.		
N»t		
kaareutuu		
se,		
ylitycn		
Itäpohian	loc	
rantaan.		
'Keri		
on		
suljettu		
roaan		
Torniojoen	loc	
le-		
UKä		
uoma		
mutkittelee		
siihen,		
fuljcttacn		
suurien		
soiden,		
rämeiden		
ja		
tunturien		
tummaa		
mettä.		
Kun		
höyrylaima		
on		
<,iijan		
symällä		
kulkema		
moidakscen		
päästä		
runsaan		
pe«		
ninkulmau		
päässä		
sijaitsemaan		
Haaparantaan,	loc	
laskemme		
maihin		
joen		
suussa,		
missä		
Salmin	loc	
satama	loc	
tarjoo		
milkkaan		
näön.		
Siinä		
on		
koko		
luoteisimman		
Norrlannin	loc	
lastauspaikka,		
sen		
laajan,		
kummallisen		
maan,		
joka		
kuuluu		
Ruotsille,	loc	
maan		
jos^a		
ruotsinkieltä		
ci		
ymmärretä,		
kcsänmllloisan		
ja		
talmenpimeän		
maan,		
joka		
lähemmä		
neljänkymmenen		
penim		
kulman		
pituudelta		
ulottuu		
maltaluunan		
pohjoisimmalle		
rajalle.		
Täällä		
Salmissa	loc	
loikoo		
laimasillallll		
kahmisäkkejä		
ja		
sokurilaatitkoja		
pinottain		
jymäsättien		
ja		
niittokoneiden		
lupccssa.		
Täällä		
puretaan		
suurista		
höyrylaimoiSta		
kaikkea		
mitä		
rillaammalla		
maailmalla		
on		
tarjottawana		
sywien		
metsien,		
autioitten		
soitten,		
hallaistcu		
niittyjen		
kansalle.		
Nahtimiehet		
nostelemat		
tamaroita		
laksipyöräsille		
kärryille.		
Rapistuneita,		
pitkän		
pilliä		
teitä		
läpi		
öiden		
ja		
päimicn		
ajamat		
he		
laihoilla,		
silkeillä		
hcmosillaan,		
jotka		
kuljettamat		
talwiwarastoja		
maakauppiaille		
tai		
kaukaisten,		
yksinäisten		
wiljelyZt>n		
asukkaille.		
Valkeisena		
ia		
wihertäwänä		
sijaitsee		
Haaparanta	loc	
raikkaan,		
lemcän		
joen		
rann.lla.		
Olin		
lumuellut		
sitä		
taupiuisien		
halvimmaksi		
tällä		
pohjoisella		
paikalli.		
Eiköhän		
se		
ollutkaan		
upea		
eikä		
loistamakaan.		
Mutta		
nuorena		
ja		
kauniina		
ja		
kymin		
rakennettuni		
ia		
»vaatimattomana		
leipäili		
se		
suurilehtisten		
pihlajien		
ja		
liputtamien		
haapojen		
suojassa.		
Ia		
nyi		
olen		
oppinut		
tuntemaan,		
mitä		
se		
kaikessa		
pienuudessaan		
on		
tuhansille,		
tiedän,		
että		
se		
on		
metropooli,		
paimenpojan		
kaihon		
kaukainen		
haawckuwa,		
paikka,		
johon		
pappi		
miikon		
maimat		
nähden		
matkustaa		
kerran		
muodessa		
hankkiakseen		
itselleen		
mirkistystä		
ja		
maihtelua.		
Kapeata		
siltapahaista,		
yli		
kortteita		
kaswaman		
wesiwäylän		
joka		
kuimimpina		
kesinä		
muuttunee		
mcsiperaiseksi		
niittymaaksi,		
kuljemme		
Tornioon.	loc	
Ihme		
kyllä,		
erottaa		
tämän		
kaupungin		
suomenpuoleisest»		
maasta		
leweä		
pääwäylä,		
jonka		
yli		
ci		
ole		
muuta		
lulkuneumoa,		
kuin		
menhe.		
Ilempäuä		
johtaa		
sitämastoin		
maantie		
ja		
silta		
ruotsinpuolelta		
äslenmainitun		
matalan		
simuwäylänyli		
suomcnpuoleisecn		
kaupunkiin,		
jonka		
niinmuodoin		
moidaan		
sanoa		
oleman		
Suomen	loc	
etumartiana		
ruotnnpnoleisella		
rannalla.		
Kuljeksimme		
nyt		
Torniossa	loc	
ja		
kuuntelemme		
tiintc!nattomia		
sanoja,		
ja		
tusiinpa		
kukaan		
ymmärtää		
kysymylsiämmc		
mutta		
hautausmaalla,		
ijäkkään		
kirkon		
ympHrillä		
omituililie^llöiavulineen,		
onwanhoja		
dautapatsaila		
rnolsinkiclissne		
kirio»		
tlissinecn,		
jo!ka		
ticläwät		
kertoa		
tunnetuista		
rualsallusista		
sumuista,		
vormarmimistä,		
parpisnimistä.		
Onko		
ruotsalaisen		
miljelyksen		
niin		
käymä		
ja		
tulematko		
pian		
ainoastaan		
kuolleitten		
hautakimet		
todistamaan,		
että		
sillä		
täällä		
suomalaisellakin		
pohjalla		
oli		
tyyssijansa		
suur'pirtissä		
ja		
temppelissä?*)		
Eräänä		
kirkkaana		
aamupäimänä,		
au<		
ringon		
paahtaessa		
hehkumana,		
ajoimme		
ruokapussillemme		
ja		
turkkinemme		
nelipyörillä		
Haaparannasta	loc	
kohti		
matkamme		
päämäärää,		
Pajalan	loc	
kirkonkylää,		
joka		
sijaitsee		
ylimaassa,		
18		
peninkulman		
päässä.		
Kuskilla		
istui,		
pienenä		
ja		
kutistuneena		
ja		
olsawihkonsa		
alta		
tirkistellen		
tuikea		
kyytipoika,		
tykkänään		
toista		
rotua,		
kuin		
se,		
jonka		
keskuuteen		
pian		
saapuisimme.		
Koko		
hänen		
matkamarustuksinaan		
oliwat		
..papyrossit".		
Tusinamäärin		
poi-		
')		
Niriolttaja		
tarkastelee		
siis		
oloja		
lomin		
ruotsalaisin»		
elsyttäwillä		
silmälaseilla		
Suom.		
muist.		
HugoHalmberg	per	
N:o		
1900.	tim	
Keski-Snomi.	loc	
Tiistaina	tim	
Tammikuun	tim	
p:nä.	tim	
ajan		
uskollisesti		
ja		
tunnustusta'ansaitsemalla		
taivalla		
talossa		
palmellut.		
Lausuessaan		
tämän		
johdosta		
Oksaselle	per	
kiitollisuutensa,		
lahjoitti		
apteekkari	tit	
F.	per	
Kiljaudcr	per	
hauelle		
omasta		
puolestaan		
hopeaisen		
ankkuiikellon.		
stnntakokot»ksessa		
Pihtipu		
taalla		
Joulukuun	tim	
27	tim	
pnä	tim	
1899	tim	
käsiteltiin		
seuraamat		
asiat:		
Luettiin		
tulo		
ja		
menoarmio		
tuleman		
»vuoden		
Verokantoa		
»varten,		
inka		
muutoin		
hymalsyttiin,		
paitsi		
siltarahoja		
marten		
määrätty		
6261		
markkaa		
75		
f.		
lyhennettiin		
siten,		
että		
puoli		
kannetaan		
tänä		
ja		
puoli		
seuraamana		
muotena.		
Muurasjärmen	loc	
kyläläisten		
pyyntöön		
saada		
kyläänsä		
perustaa		
lainamakasiini,		
johon		
osa		
pitäjän		
lainajymästöstä		
siirrettäisiin,		
walittiin		
lainajywästön		
johtokunta		
ja		
talokas	tit	
Juho	per	
Semon	per	
Muurasjärwen	loc	
kylästä	loc	
asiaia		
harkitsemaan		
ja		
tekemään		
ehtotulsen		
tulemaan		
kokoukseen.		
Luettiin		
miime		
Marraskuun	tim	
30	tim	
pnä	tim	
toimitetussa		
kestikiemarien		
huutokaupassa		
tehty		
pöytäkirja		
ja		
katsoi		
kokous		
kohtuulliseksi		
ja		
ehdotti		
hymäksyttämäksi		
Vihtor	per	
Kesäsen,	per	
Matti	bper	
Puurujcn,	per	
Lauri	bper	
Kanasen,	per	
Matti	bper	
Pasasen	per	
ja		
Eerikki	per	
Turpeisen	per	
maatimukset,		
joista		
mielä		
kokouksessa		
alensi		
huutokaupassa		
tekemistään		
Vaatimuksista		
Matti	per	
Puurunen	per	
40		
mark.		
ja		
Lauri	per	
Kananen	per	
10		
mark.		
Juho	per	
Kumpulaisen	per	
ja		
Taawetti	per	
Kemppaisen	per	
»vaatimuksia		
pit		
kokous		
liian		
korkeina		
ja		
lausui		
toiwomuksena,		
että		
Haikolan	loc	
ja		
Iloisjuin	loc	
Kestitiewarit		
tarjottaisiin		
uudestaan		
myytä-		
Miksi.		
Kaupanhoitaja	tit	
Fabian	per	
Pulkkiselle	per	
myönnettiin		
ero		
Lainakirjastoin		
esimiehen		
toimesta		
ja		
myönnettiin		
pyytämänsä		
25		
markan		
palkkio		
maimoistaan,		
josta		
hän		
muitcn		
toimimsa		
tähden		
oli		
paloiteltu		
luopumaan.		
Pulkkinen	per	
teki		
kirjallisia		
ehdotuksia		
Vastaisesta		
lainakiriastoidm		
parantamisesta		
joita		
hänen		
toimestaan		
on		
useita		
eri		
kyläkunnista		
alkuun		
pantu		
ja		
lamui		
toiwomuksena		
Vastaisuudessa		
niiden		
toteutuman.		
Miclihymällä		
kuunteli		
ehtotukna		
kokouksessa		
lukuisesti		
läsnäolleet		
harmaahapsiset		
»vanhuksetkin.		
Valittiin		
lainajymästön		
johtokunnan		
esimieheksi		
Talokas	tit	
Juho	per	
Paananen	per	
kolmen		
»vuoden		
ajaksi.		
Apteekin	tit	
hoitaja	tit	
K.	per	
E.	per	
Grönberg'in	per	
pyyntöön		
päästä		
ottamasta		
osaa		
Kunnan		
lääkärin		
palkkaamiseen		
ei		
kokous		
suostunut.		
Harmaalan	loc	
kylän		
tien		
osakkailta		
Päätti		
kokous		
kunnan		
luerokuitissa		
kantaa		
60		
p.		
talolta		
ja		
30		
p.		
torpilta,		
joilla		
hemonen		
on.		
Valittiin		
kunnallislautakunta		
tarkoin		
harkitsemaan,		
kuinka		
suuri		
siemcnmiljalaina		
olisi		
kuntaan		
hankittama		
ja		
siitä		
tekemään		
ehtotuksen		
tulemaan		
kokoukseen.		
Kirjewaihtaja		
Maapoliisit.		
Vanhemman		
poliisikonstaapelin		
»virkaa		
Rautalammin	loc	
nimismiespiirissä		
oivat		
t.	tim	
k.	tim	
25	tim	
p:nä	tim	
loppuneen		
hakcmusajan		
kuluessa		
hakeneet		
nuorempi		
poliisikonst.		
samassa		
piirissä		
Olli	per	
Samolaiucn,	per	
ent.		
kaupp.		
Kuopiosta	loc	
A.	per	
Häyhä,	per	
apulaisnimismies	tit	
Rautalammilla	per	
Selin	per	
Vcrghcm,	per	
nuor.		
poliisit.		
Kiihlclysivaaralla	loc	
A.	per	
F.	per	
Rosendahl	per	
ja		
Mllimaistalon		
lv.		
t.		
johtaja	tit	
Taipaleelta	loc	
Taami	per	
Hämäläinen.	per	
Kuntakokouksessa		
Hankasalmella	loc	
t.	tim	
k.	tim	
22	tim	
p:nä	tim	
oli		
esillä		
seuraamat		
asiat:		
LMi		
Maria	per	
Tiilikainen	per	
palomahiugon		
torwauswaatiiimsta		
ci		
hyiväksytty,		
koota		
tulen		
on		
päästänyt		
»valloilleen		
ritluutu		
mtt		
uuni.		
Kunnan		
rahatilin		
tarkastajiksi		
tältä	tim	
»vuodelta	tim	
»valittitn		
taloll.	tit	
Matti	per	
Makkonen	per	
ja		
poliisi	tit	
I.	per	
Ncwalamcn	per	
sekä		
»varatarkastajiksi		
asioitsia		
K.	per	
G.	per	
Lajan.	per	
Lainamakasiinin		
tiliä		
tarkastamaan		
»valittiin		
tal.	tit	
Samuli	per	
Hänninen	per	
ja		
K.	per	
G.	per	
Cajan	per	
ja		
waratalkastajaksi		
asioitsia	tit	
A.	per	
Kunelius.	per	
Sattuwaan		
rahatarpcesccu		
2,000		
m:kaa,		
hankkimaan		
mainittua		
summaa		
jostakin		
pankista		
»valtuutettiin		
kauppias	tit	
K.	per	
Flyktman	per	
ja		
asioitsia	tit	
A,	per	
Kunelius.	per	
Kuweruöörin		
kysymyksen		
johdosta,		
josko		
kunta		
haluaa		
ottaa		
lainaa		
maaumiljelysrahastosta,		
jota		
kunnan		
osalle		
»vielä		
tulisi		
7,000		
m.kaa,		
päätettiin		
pyytää		
mainittu		
summa.		
Lainaa		
anomaan		
»valittiin		
tal.	tit	
G.	per	
Hintikka	per	
Kynsiwcdellä	loc	
tai		
määräämänsä.		
Tilattoman		
wäestön		
tilan		
parantamista		
»varten		
»valtion		
myöntämiä		
apurahoja		
anomaan		
»valittiin		
toimikunta,		
johon		
tulimat		
kirkkoherra	tit	
I.	per	
Tanskanen,	per	
tal.	tit	
M.	per	
Makkonen,	per	
Herman	bper	
Janhonen,	per	
Wille	bper	
Jääskeläinen	per	
ja		
nimismies	tit	
Lampinen.	per	
Kutsuntatoiiniötoii		
lisäjäseniksi		
»valittiin		
taloll.	tit	
Erik	per	
Tawolainen	per	
ja		
I.	per	
Hintikka.	per	
U.		
S:o.		
Pellerwon	org	
johtokunnan	org	
»viime		
kokouksessa		
käsiteltiin		
m.		
m.		
seuraamia		
kysymyksiä:		
Sen		
johdosta,		
että		
oli		
pyydetty		
Pellermoa	org	
mälittämään		
kotimaisten		
maalaistuotteiden,		
etupäässä		
siemenmiljan		
myyntiä		
toiselta		
maamiesseuralta		
toiselle,		
pääteltiin,		
koska		
Pellermo	org	
ei		
ole		
aiottu		
mifsikään		
affääriyrilykseksi,		
kääntyä		
?Labor'in		
puoleen		
kysymyksellä,		
eikö		
se		
»voisi		
ryhtyä		
tällaiseen		
mälitystoimeen		
kohtuullista		
palkintoa		
Vastaan.		
Ia		
siihen		
onlin		
Labor		
sittemmin		
suostunut.		
Koska		
Pellermolta	org	
on		
tilattu		
matkustamia		
neumojia		
enemmän		
kuin		
on		
moitu		
lähettää		
ja		
koska		
johtokunnan		
tietoon		
oli		
tullut,		
että		
agronoomi	tit	
I.	per	
Kurilta	per	
oli		
joulukuun	tim	
ajaksi		
säätämissä,		
päätti		
johtokunta		
ottaa		
hänet		
täksi		
ajaksi		
sanottuun		
toimeen.		
Kuten		
tunnettu		
t.ilee		
ensi		
maltiopäimille		
esitys		
osuuskuntalaiksi,		
joten		
siis		
toimoa		
sopii,		
että		
laki		
»valmistuu		
mahdollisesti		
jo		
ensi	tim	
'yksyyn.	tim	
Jotta		
moitaisiin		
saada		
lakia		
sclitlämä		
käsikirja		
malmiiksi		
samaan		
aikaan		
kuin		
itse		
lakikin,		
väätti		
johtokunta		
nyt		
jo		
kääntyä		
tuomari	tit	
Arcl	per	
Granströmin	per	
puoleen,		
joka		
on		
ollut		
jäsenenä		
lakiehdotusta		
laatimassa		
komiteassa,		
pyynnöllä		
että		
hän		
hymäntahtoisesti		
ottaisi		
aiotun		
käsikirjan		
laatiakseen		
la		
jos		
mahdollista		
nyt		
jo		
ryhtyisi		
»valmistamiin		
toimiin		
sitä		
martcn.		
Pcllcrmolle	org	
oli		
maalaisten		
puolelta		
»valitettu,		
että		
maanmiesten		
yhteisiä		
ostoja		
Vaikeuttamat		
kaikenlaiset		
hankaluudet		
nysyisissa		
rautalicohjesäännöiZsä		
ja		
asetuksissa.		
Kun		
esim.		
maamiesseura		
on		
tilanut		
maunulastillisen		
tamaroita,		
niin		
asianomaiset		
rautatiewirkamiehet		
eiwät		
ole		
welwolliset		
antamaan		
»vastaanottajalle		
tietoa		
siitä,		
että		
tamarat		
omat		
saapuneet		
asemalle,		
joten		
maunu		
moi		
jäädä		
seisomaan		
asemalle		
useaksi		
Palmaksi.		
Toinen		
hankaluus		
on		
siinä,		
että		
maunu		
ei		
ilman		
erityistä		
maksua		
saa		
seista		
asemalla		
enempää		
kuin		
yhden		
päimän.		
Kun		
tamarau		
tilaajia		
on		
useampia,		
jotka		
lisäksi		
asumat		
hajallaan		
toisistaan,		
moipi		
helposti		
käsittää,		
milä		
waikeu'sia		
yhteis»		
ostolle		
tästä		
on.		
Tämän		
johdosta		
päätettiin		
ottaa		
lähempää		
selkoa		
asiasta		
ja		
lyhtyä		
maalaisten		
yhteisostojen		
helpoittamista		
tarkoittamiin		
toimenpiteisiin,		
jos		
ne		
nähdään		
mahdollisiksi.		
P:ti.		
H.		
ylh.		
kenraalikuwernööri		
Kyyrölässii.	loc	
Viime	tim	
perjantai	tim	
aamuna	tim	
saapui		
keuraalikumcrnööri	tit	
Bobrikoff	per	
Pcrkiärmelle,	per	
jossa		
häntä		
olimat		
»vastassa		
Ayräpään	loc	
kihlakunnan		
truununmouti		
Strömsten	per	
ja		
Muolan	loc	
nimismies	tit	
Tojkander.	per	
Tilaisuuteen		
Varatuilla		
hemosilla		
lähdettiin		
ajamaan		
Kyyrölään.	loc	
Matkan		
marrclla		
olema		
Tarkilan	loc	
Venäläinen	loc	
kylä	loc	
oli		
tunnillportilla,		
lipuilla		
ja		
hawuilla		
koristettu.		
Samoin		
oli		
Kyyrölakin,	loc	
jonne		
saanmttua		
ensin		
mentiin		
kirkkoon.		
Siellä		
pitiwät		
termehdys-jumalanpalmelutsen		
Kyyrölän	loc	
ja		
raimolan		
menäläiset		
papit.		
Kyyrölästä	loc	
mentiin		
kansakoululle,		
jossa		
hetkinen		
kuunneltiin		
opetusta		
ja		
sitten		
kunnan		
talolle,		
jossa		
hopeaiselta		
tarjottimella		
tarjottiin		
suolaa		
ja		
leipää		
ja		
tehtailija	tit	
I.	per	
Gattin	per	
piti		
termchdyspuheen.		
Oli		
myöskin		
toimeenpantu		
juhlapäimälliset,		
joissa		
useita		
puheita		
pidettiin.		
H.		
ylh.		
kämi		
myös		
pappi	tit	
Zemljanitschin	per	
luona.		
Päimäjunassa		
mllttustiwllt		
»vieraat		
Pietariin.	loc	
Seurassa		
oli		
m.		
m.		
pari		
»venäläisen	orgorg	
kouluhallituksen		
jäsentä.		
Tämä		
käynti		
toimotlamasti		
lopetti		
?Kyyrölän	loc	
rettelöt".		
Tyytymäisiä		
käyntiin		
oltiin.		
Viip.		
S.		
Panssarilaiwa		
Aprakfinia		
koetettiin		
jälleen		
»viime	tim	
torstaina	tim	
wetää		
karilta,		
mutta		
yhtä		
turhaan		
kuin		
ennenkin.		
Ei		
hiewahtanutkaan.		
Wetowoimaa		
oli		
kaikkiaan		
12,000		
hewoswoimaa,		
nimittäin		
lermak		
8,000,		
Helios		
1,000		
Meteor		
800,		
Apraksinin		
oma		
kone,		
jota		
oli		
täydessä		
käynnissä,		
2,000		
ja		
taksi		
Apraksinista		
uloswietyä		
ankkuria,		
joista		
eri		
koneilla		
wedettiin,		
arwiolta		
1,000		
hewoswoimaa.		
Kello		
päiwällä		
oliwat		
kaikki		
wctäjät		
paikoillaan,		
ja		
annetti		
merkki		
nostamalla		
lippu		
haaksirikkoisen		
mastoon.		
Kolme		
neljännestuntia		
käwiwät		
sitten		
kaikki		
koneet		
täyttä		
woimaa,		
mutia		
kuten		
sanottu,		
ci		
hiemahtanutkaan.		
Rossija		
lehdelle		
kirjoitetaan		
sen		
lisäksi		
Suursaarelta,	loc	
että		
haaksirikkoinen		
»voidaan		
saada		
irti		
masta		
kun		
sitä		
on		
kemennetty		
4?600		
tonnia		
tähän		
asti		
on		
sen		
paino		
»vähentynyt		
»vaan		
100		
tonnia.		
Eräs		
toinen		
kirjeemvaihtaja		
samassa		
lehdessä		
sanoo,		
että		
karille		
ajautunutta		
ei		
woida		
saada		
irtautumaan,		
ennenkuin		
se		
on		
kokonaan		
purettu		
kappaleiksi.		
Ten		
ivoipi		
ajatella,		
kuten		
muistaa,		
että		
Apraksiu		
36,000		
puudan		
painoisena		
ankkurina		
makaa		
pohjassa.		
Hclpomoi		
on		
melaa		
se		
kahtia		
kuin		
laahata		
sitä		
pitkin		
kalliota.		
Tuomen	org	
työwäen	org	
ammattijärjestön	org	
perustama		
kokous.		
Tors		
taina		
Mluk.		
28	tim	
päimä	tim	
alkoi		
Helsingissä	loc	
Suomen	org	
työmäen	org	
ammattijärjestön	org	
perustama		
kokous		
klo	tim	
10	tim	
aamulla	tim	
työmäenyhdistyksen		
talolla		
Arjöntatu	loc	
n:	loc	
27.	loc	
Ahdistuksen		
Mhlasali		
oli		
tarkoitusta		
warten		
kauniisti		
koristeltu		
lipuilla		
ja		
köynnöksillä.		
Salin		
pcräseinällä		
maitoisilla		
kirjaimilla		
punaisella		
pohjalla		
oli		
sanat:		
?Nyt		
on		
aika		
nuorten		
nousta,		
»vanhain		
olla		
malmehilla".		
Oikealla		
seinustalla		
oli		
sanat:		
»Suomen	loc	
ammat-		
tijärjestön		
perustama		
kokous		
18		
sekä		
Vasemmalla		
»Nälkäisille		
leipää,		
sorretuille		
oikeutta".		
Edustajia		
oli		
saapunut		
11:sta		
paik»		
kalunnasta,		
yhteensä		
53		
